TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Target
TX001426,AC00175,567.71,2023-02-06 18:39:23,Debit,Memphis,D000605,6.204.110.7,M086,Online,63.0,Doctor,80.0,1.0,13884.24,2024-11-04 08:10:40,0,3,5
TX001427,AC00386,218.19,2023-05-23 16:29:31,Debit,Austin,D000626,165.35.58.173,M078,ATM,19.000000000000004,Student,185.0,1.0,620.8299999999999,2024-11-04 08:10:27,2,1,2
TX001428,AC00067,209.99,2023-09-07 17:19:21,Debit,Denver,D000381,125.89.163.224,M014,ATM,19.000000000000004,Student,40.0,1.0,1938.0100000000002,2024-11-04 08:11:39,2,1,8
TX001429,AC00369,11.02000000000001,2023-11-13 16:32:53,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19.000000000000004,Student,280.0,1.0,964.7899999999995,2024-11-04 08:06:56,1,1,2
TX001430,AC00257,83.43,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,56.0,Retired,109.0,1.0,1870.1599999999999,2024-11-04 08:11:40,1,2,4
TX001431,AC00059,344.97,2023-03-20 17:30:52,Debit,Austin,D000264,214.67.148.245,M050,Online,34.0,Doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,2,0,7
TX001432,AC00341,172.29,2023-01-30 17:22:39,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36.0,Engineer,283.0,1.0,8700.8,2024-11-04 08:08:42,2,0,7
TX001433,AC00357,195.54,2023-07-17 16:05:23,Debit,Omaha,D000144,161.195.172.148,M039,Online,60.0,Retired,255.0,1.0,2794.66,2024-11-04 08:09:01,2,2,4
TX001435,AC00346,180.46,2023-03-13 16:26:30,Debit,Fresno,D000456,147.114.91.132,M001,ATM,25.0,Student,34.0,1.0,831.75,2024-11-04 08:11:23,2,1,0
TX001436,AC00118,692.55,2023-03-07 16:51:37,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53.0,Retired,109.0,1.0,2451.56,2024-11-04 08:12:17,0,2,5
TX001438,AC00028,107.48000000000002,2023-02-06 18:59:44,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20.0,Student,103.0,1.0,1379.3900000000003,2024-11-04 08:12:07,2,1,8
TX001440,AC00090,81.50999999999999,2023-08-10 16:10:22,Debit,Washington,D000078,192.95.36.246,M059,Branch,25.0,Student,97.0,1.0,865.4899999999998,2024-11-04 08:07:15,1,1,8
TX001443,AC00266,452.8,2023-11-24 16:45:11,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80.0,Retired,151.0,1.0,4840.67,2024-11-04 08:07:34,2,3,4
TX001446,AC00119,88.42000000000002,2023-10-18 16:28:19,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62.0,Doctor,91.0,1.0,12381.45,2024-11-04 08:09:15,1,3,1
TX001447,AC00061,155.53,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29.0,Engineer,66.0,1.0,4008.05,2024-11-04 08:08:36,2,0,7
TX001449,AC00254,39.24000000000001,2023-11-14 18:33:32,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77.0,Retired,106.0,1.0,6462.41,2024-11-04 08:11:18,1,3,6
TX001452,AC00460,26.50000000000003,2023-02-08 16:42:59,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48.0,Engineer,179.0,1.0,4854.83,2024-11-04 08:07:23,1,2,4
TX001453,AC00257,83.62,2023-06-22 17:18:09,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48.0,Doctor,146.0,1.0,12652.22,2024-11-04 08:12:06,1,2,1
TX001454,AC00398,142.78,2023-05-09 16:40:52,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68.0,Doctor,150.0,1.0,11705.88,2024-11-04 08:12:22,2,3,1
TX001455,AC00162,55.99000000000001,2023-11-13 16:16:24,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,2024-11-04 08:07:19,1,0,7
TX001456,AC00015,774.48,2023-03-06 16:12:45,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61.0,Doctor,31.000000000000014,1.0,11613.58,2024-11-04 08:08:33,0,3,5
TX001457,AC00462,105.37,2023-05-11 18:31:20,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25.0,Student,160.0,1.0,1068.5500000000002,2024-11-04 08:09:44,2,1,2
TX001458,AC00218,118.82999999999998,2023-06-26 16:10:25,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28.0,Student,295.0,1.0,1616.3000000000002,2024-11-04 08:08:28,2,0,2
TX001459,AC00217,46.22,2023-11-13 16:41:09,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23.0,Student,217.0,1.0,471.27999999999975,2024-11-04 08:08:59,1,1,2
TX001461,AC00068,377.97,2023-11-17 16:50:08,Debit,Miami,D000195,138.87.180.254,M028,Online,72.0,Retired,160.0,1.0,2457.1,2024-11-04 08:11:04,2,3,4
TX001462,AC00214,114.1,2023-05-22 17:45:02,Debit,Boston,D000275,65.149.11.248,M024,Branch,69.0,Retired,148.0,1.0,5882.12,2024-11-04 08:11:19,2,3,4
TX001464,AC00193,95.5,2023-05-22 16:24:02,Debit,Omaha,D000362,177.116.108.246,M031,Online,57.0,Retired,17.0,1.0,4079.09,2024-11-04 08:08:19,1,2,4
TX001466,AC00241,272.97,2023-04-17 18:42:04,Debit,Boston,D000638,66.226.179.193,M033,Online,68.0,Retired,174.0,1.0,7811.31,2024-11-04 08:10:58,2,3,4
TX001467,AC00015,73.35,2023-03-13 16:33:49,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24.0,Student,47.0,1.0,1181.8399999999997,2024-11-04 08:09:57,1,1,8
TX001468,AC00352,29.93999999999997,2023-10-13 16:22:08,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58.0,Doctor,243.0,1.0,10915.54,2024-11-04 08:12:01,1,2,1
TX001472,AC00250,153.07,2023-04-03 18:37:57,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56.0,Engineer,116.0,1.0,8873.43,2024-11-04 08:12:06,2,2,1
TX001473,AC00373,52.94,2023-06-12 17:36:25,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41.0,Doctor,146.0,1.0,6990.92,2024-11-04 08:11:08,1,2,1
TX001474,AC00030,384.41,2023-04-17 16:53:29,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60.0,Engineer,65.0,1.0,7831.56,2024-11-04 08:10:13,2,2,3
TX001475,AC00422,235.42,2023-07-10 18:34:22,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51.0,Retired,175.0,1.0,6173.23,2024-11-04 08:11:06,2,2,6
TX001476,AC00229,114.23000000000002,2023-06-07 17:35:50,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56.0,Doctor,64.0,1.0,9523.72,2024-11-04 08:06:35,2,2,3
TX001477,AC00002,12.620000000000005,2023-05-05 16:35:44,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33.0,Doctor,61.0,1.0,6420.47,2024-11-04 08:09:03,1,0,7
TX001479,AC00393,373.52,2023-09-25 16:23:23,Debit,Chicago,D000673,219.31.152.129,M026,ATM,35.0,Engineer,235.0,1.0,6430.41,2024-11-04 08:11:16,2,0,7
TX001480,AC00042,336.05,2023-04-24 17:18:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28.0,Student,164.0,1.0,1635.0500000000002,2024-11-04 08:12:13,2,0,0
TX001482,AC00178,112.26999999999998,2023-10-19 17:34:53,Debit,Seattle,D000690,199.6.127.153,M007,Branch,58.0,Doctor,102.0,1.0,7369.89,2024-11-04 08:11:23,2,2,1
TX001483,AC00218,494.96000000000004,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40.0,Engineer,132.0,1.0,6903.68,2024-11-04 08:08:34,2,0,7
TX001484,AC00198,561.58,2023-06-23 17:38:26,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65.0,Doctor,23.0,1.0,11748.86,2024-11-04 08:06:32,0,3,5
TX001485,AC00060,440.94,2023-09-13 18:38:27,Debit,San Antonio,D000133,189.20.224.220,M008,Online,42.0,Doctor,148.0,1.0,7303.23,2024-11-04 08:11:22,2,2,1
TX001486,AC00397,71.9,2023-02-20 16:28:39,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29.0,Doctor,51.0,1.0,10619.35,2024-11-04 08:12:07,1,0,7
TX001489,AC00384,276.26,2023-02-13 17:04:50,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56.0,Doctor,143.0,1.0,120.89000000000033,2024-11-04 08:11:47,2,2,4
TX001490,AC00368,35.45999999999998,2023-07-18 16:38:11,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67.0,Doctor,164.0,1.0,5692.31,2024-11-04 08:10:12,1,3,3
TX001491,AC00233,38.139999999999986,2023-04-07 16:16:00,Debit,Portland,D000016,160.212.125.105,M072,Branch,50.0,Engineer,165.0,1.0,9879.87,2024-11-04 08:07:15,1,2,1
TX001493,AC00277,736.32,2023-04-12 17:06:06,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31.0,Doctor,28.0,1.0,14268.95,2024-11-04 08:10:23,0,0,5
TX001495,AC00142,25.579999999999984,2023-11-16 16:33:22,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60.0,Engineer,166.0,1.0,6741.41,2024-11-04 08:06:29,1,2,6
TX001496,AC00178,446.1,2023-09-19 17:45:19,Debit,Seattle,D000444,78.69.172.205,M068,ATM,25.0,Student,243.0,1.0,1008.44,2024-11-04 08:08:30,2,1,2
TX001497,AC00130,147.74,2023-09-05 16:52:06,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23.0,Student,15.0,1.0,1711.7799999999997,2024-11-04 08:12:18,2,1,8
TX001499,AC00293,46.22999999999999,2023-05-29 17:45:26,Debit,Fresno,D000350,34.86.220.205,M015,Online,77.0,Retired,282.0,1.0,5107.75,2024-11-04 08:09:46,1,3,4
TX001500,AC00449,265.37,2023-05-26 17:56:17,Debit,Washington,D000633,173.252.44.183,M013,Branch,33.0,Engineer,77.0,1.0,5229.95,2024-11-04 08:09:20,2,0,7
TX001501,AC00496,342.57,2023-02-03 17:10:00,Debit,Boston,D000345,64.15.0.66,M100,Online,20.0,Student,91.0,1.0,339.15999999999985,2024-11-04 08:09:51,2,1,2
TX001503,AC00341,33.629999999999995,2023-11-03 16:50:08,Debit,Columbus,D000556,141.201.46.191,M024,Online,63.0,Retired,76.0,1.0,4324.4,2024-11-04 08:10:52,1,3,4
TX001504,AC00400,64.57999999999998,2023-12-04 18:06:30,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55.0,Retired,173.0,1.0,6292.29,2024-11-04 08:11:27,1,2,6
TX001509,AC00435,71.87,2023-01-16 18:03:02,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22.0,Student,258.0,1.0,1839.1,2024-11-04 08:12:07,1,1,0
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53.0,Retired,41.0,1.0,3966.54,2024-11-04 08:09:59,2,2,6
TX001512,AC00345,288.43,2023-05-08 16:37:53,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66.0,Retired,72.0,1.0,4577.09,2024-11-04 08:09:00,2,3,6
TX001516,AC00468,170.36,2023-03-27 16:56:29,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,30.0,Doctor,118.0,1.0,6034.73,2024-11-04 08:09:24,2,0,7
TX001518,AC00302,736.53,2023-05-10 17:05:08,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,55.0,Engineer,120.0,1.0,9826.26,2024-11-04 08:09:38,0,2,5
TX001519,AC00271,213.42,2023-07-27 17:30:14,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45.0,Engineer,17.0,1.0,3736.38,2024-11-04 08:11:26,2,2,3
TX001520,AC00495,94.09,2023-09-12 16:32:09,Debit,Miami,D000429,116.175.11.222,M042,Branch,27.0,Student,203.0,1.0,646.8500000000004,2024-11-04 08:10:29,1,0,2
TX001524,AC00246,3.6500000000000057,2023-02-13 17:48:36,Debit,Miami,D000115,21.28.32.1,M098,Online,69.0,Doctor,146.0,1.0,10017.11,2024-11-04 08:11:01,1,3,1
TX001527,AC00083,224.79,2023-08-22 16:34:34,Debit,Boston,D000208,3.11.254.2,M063,Online,18.0,Student,129.0,1.0,528.3800000000001,2024-11-04 08:10:25,2,1,8
TX001528,AC00222,64.30000000000001,2023-09-04 17:36:40,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55.0,Retired,67.0,1.0,7530.3,2024-11-04 08:11:58,1,2,6
TX001529,AC00459,111.79000000000002,2023-12-26 17:40:23,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,62.0,Doctor,49.0,1.0,10887.59,2024-11-04 08:11:34,2,3,1
TX001533,AC00218,170.45,2023-01-05 16:56:49,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60.0,Engineer,199.0,1.0,2284.41,2024-11-04 08:09:17,2,2,4
TX001534,AC00294,344.27,2023-09-19 17:23:14,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,22.0,Student,123.0,1.0,1918.3599999999997,2024-11-04 08:09:37,2,1,2
TX001535,AC00407,872.72,2023-04-24 16:47:17,Debit,Washington,D000559,216.79.134.201,M033,Online,22.0,Student,288.0,1.0,503.0100000000002,2024-11-04 08:10:49,0,1,2
TX001536,AC00480,292.95,2023-02-16 16:23:11,Debit,Memphis,D000456,221.169.49.152,M055,Branch,37.0,Engineer,56.0,1.0,1216.9099999999999,2024-11-04 08:11:13,2,0,7
TX001537,AC00367,28.439999999999998,2023-08-31 17:43:38,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18.0,Student,243.0,1.0,1071.0400000000004,2024-11-04 08:09:03,1,1,2
TX001538,AC00324,209.02,2023-03-03 17:08:36,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21.0,Student,74.0,1.0,187.89999999999964,2024-11-04 08:11:19,2,1,0
TX001539,AC00253,20.049999999999983,2023-11-29 17:43:51,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72.0,Retired,171.0,1.0,7145.67,2024-11-04 08:08:00,1,3,6
TX001540,AC00344,175.02,2023-04-10 16:23:53,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28.0,Student,71.0,1.0,1493.88,2024-11-04 08:09:21,2,0,2
TX001542,AC00016,69.95999999999998,2023-10-16 17:43:00,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28.0,Student,31.000000000000014,1.0,164.1199999999999,2024-11-04 08:08:13,1,0,8
TX001547,AC00123,100.38,2023-11-27 17:51:15,Debit,Seattle,D000548,71.93.189.160,M060,Branch,63.0,Doctor,49.0,1.0,10171.68,2024-11-04 08:09:18,2,3,1
TX001548,AC00054,137.23,2023-04-07 16:50:22,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64.0,Doctor,63.0,1.0,13847.99,2024-11-04 08:08:41,2,3,1
TX001549,AC00172,870.3,2023-08-28 17:56:39,Debit,San Jose,D000200,142.184.68.230,M003,ATM,51.0,Retired,229.0,1.0,3688.98,2024-11-04 08:08:54,0,2,5
TX001550,AC00176,458.94,2023-07-18 18:06:23,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52.0,Engineer,180.0,1.0,5619.95,2024-11-04 08:08:35,2,2,4
TX001552,AC00310,757.1500000000001,2023-01-17 16:53:08,Debit,Raleigh,D000463,200.13.225.150,M085,Online,53.0,Engineer,38.0,1.0,4702.86,2024-11-04 08:08:06,0,2,5
TX001557,AC00470,170.97,2023-05-01 17:04:30,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26.0,Student,292.0,1.0,1265.27,2024-11-04 08:07:51,2,0,2
TX001559,AC00480,659.15,2023-01-31 16:02:23,Debit,Boston,D000202,78.69.172.205,M014,ATM,22.0,Student,204.0,1.0,1241.5900000000001,2024-11-04 08:06:24,0,1,0
TX001560,AC00010,31.529999999999973,2023-12-20 17:15:14,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25.0,Student,283.0,1.0,874.9300000000003,2024-11-04 08:06:33,1,1,8
TX001562,AC00015,250.01,2023-11-06 16:28:15,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62.0,Retired,88.0,1.0,1541.48,2024-11-04 08:12:10,2,3,6
TX001563,AC00112,554.15,2023-04-18 17:17:37,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,49.0,Doctor,108.0,1.0,14817.22,2024-11-04 08:12:11,0,2,5
TX001565,AC00393,28.380000000000024,2023-05-18 16:24:16,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55.0,Doctor,98.0,1.0,173.69999999999982,2024-11-04 08:08:56,1,2,3
TX001566,AC00233,16.80000000000001,2023-11-27 17:01:48,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49.0,Doctor,94.0,1.0,11847.07,2024-11-04 08:09:51,1,2,1
TX001567,AC00466,896.79,2023-11-06 16:35:59,Debit,Dallas,D000582,138.87.180.254,M087,Online,33.0,Doctor,168.0,1.0,11146.74,2024-11-04 08:06:45,0,0,5
TX001568,AC00453,159.0,2023-03-06 18:04:32,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49.0,Engineer,38.0,1.0,369.78999999999996,2024-11-04 08:08:35,2,2,3
TX001570,AC00228,203.99,2023-01-20 16:34:35,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,52.0,Retired,215.0,1.0,4840.31,2024-11-04 08:09:52,2,2,4
TX001571,AC00131,50.99000000000001,2023-10-31 16:45:07,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29.0,Doctor,76.0,1.0,1334.6,2024-11-04 08:10:00,1,0,7
TX001573,AC00425,299.92,2023-10-09 18:41:21,Debit,Denver,D000197,201.113.165.203,M007,ATM,27.0,Student,122.0,1.0,1368.0,2024-11-04 08:08:59,2,0,0
TX001575,AC00139,18.349999999999994,2023-09-18 16:40:59,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21.0,Student,78.0,1.0,1293.3900000000003,2024-11-04 08:10:06,1,1,8
TX001577,AC00059,65.11000000000001,2023-09-07 16:47:49,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34.0,Engineer,150.0,1.0,8485.14,2024-11-04 08:08:55,1,0,7
TX001579,AC00007,137.48,2023-11-27 17:34:33,Debit,Seattle,D000206,66.255.7.16,M058,Branch,55.0,Doctor,47.0,1.0,14273.42,2024-11-04 08:08:46,2,2,1
TX001580,AC00028,398.36,2023-06-27 16:52:00,Debit,Columbus,D000022,80.58.55.129,M006,ATM,22.0,Student,56.0,1.0,1863.6999999999998,2024-11-04 08:09:08,2,1,0
TX001581,AC00428,469.46000000000004,2023-11-08 18:24:56,Debit,New York,D000465,137.33.78.168,M068,ATM,20.0,Student,149.0,1.0,8640.56,2024-11-04 08:09:58,2,1,2
TX001582,AC00242,37.579999999999984,2023-04-17 18:22:37,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57.0,Doctor,182.0,1.0,259.4399999999996,2024-11-04 08:12:14,1,2,6
TX001583,AC00447,160.24,2023-08-08 17:06:41,Debit,Washington,D000378,98.39.212.221,M019,ATM,31.0,Engineer,15.0,1.0,5526.97,2024-11-04 08:09:07,2,0,7
TX001586,AC00254,165.91,2023-03-15 17:40:16,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26.0,Student,84.0,1.0,587.1199999999999,2024-11-04 08:09:22,2,0,8
TX001587,AC00241,211.36,2023-09-14 17:08:40,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47.0,Engineer,194.0,1.0,4760.34,2024-11-04 08:11:24,2,2,6
TX001588,AC00140,241.45,2023-07-24 16:02:33,Debit,Portland,D000435,133.63.96.21,M026,Online,26.0,Student,158.0,1.0,1594.04,2024-11-04 08:08:42,2,0,8
TX001589,AC00132,23.240000000000038,2023-04-13 16:41:41,Debit,Indianapolis,D000569,184.185.209.72,M054,Branch,68.0,Doctor,129.0,1.0,13777.79,2024-11-04 08:10:55,1,3,1
TX001592,AC00016,314.52,2023-03-20 17:21:43,Debit,Memphis,D000361,146.69.70.214,M057,ATM,80.0,Retired,229.0,1.0,7071.32,2024-11-04 08:06:44,2,3,3
TX001594,AC00413,854.64,2023-11-07 18:57:13,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,56.0,Retired,118.0,1.0,2989.25,2024-11-04 08:08:54,0,2,5
TX001595,AC00297,261.19,2023-01-12 17:12:22,Debit,Oklahoma City,D000608,88.55.149.101,M078,ATM,64.0,Retired,52.0,1.0,7620.6,2024-11-04 08:09:48,2,3,3
TX001597,AC00411,11.859999999999985,2023-09-05 16:43:36,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31.0,Engineer,129.0,1.0,6782.61,2024-11-04 08:08:52,1,0,7
TX001598,AC00105,122.65,2023-08-17 16:26:57,Debit,Columbus,D000253,119.199.76.61,M039,Online,28.0,Student,41.0,1.0,1968.5100000000002,2024-11-04 08:06:57,2,0,8
TX001599,AC00002,395.16,2023-07-24 16:14:05,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56.0,Retired,17.0,1.0,5340.73,2024-11-04 08:11:15,2,2,4
TX001600,AC00410,704.69,2023-07-18 17:22:49,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,51.0,Retired,150.0,1.0,3267.84,2024-11-04 08:10:51,0,2,5
TX001601,AC00492,369.89,2023-10-18 16:44:36,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,69.0,Retired,69.0,1.0,6941.47,2024-11-04 08:11:27,2,3,6
TX001602,AC00095,10.919999999999987,2023-10-20 17:48:44,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67.0,Retired,268.0,1.0,7567.2,2024-11-04 08:08:28,1,3,6
TX001603,AC00058,199.14,2023-08-02 17:32:29,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31.0,Engineer,36.0,1.0,7001.25,2024-11-04 08:10:52,2,0,7
TX001607,AC00317,757.79,2023-01-02 16:30:09,Debit,Charlotte,D000032,49.174.157.140,M034,Online,22.0,Student,117.0,1.0,1443.02,2024-11-04 08:08:27,0,1,0
TX001608,AC00409,122.81,2023-10-24 16:12:19,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52.0,Doctor,12.0,1.0,8450.84,2024-11-04 08:09:37,2,2,1
TX001609,AC00337,96.25,2023-07-27 16:01:41,Debit,Houston,D000359,27.215.118.94,M040,Online,61.0,Retired,171.0,1.0,7996.7,2024-11-04 08:06:36,1,3,4
TX001611,AC00056,142.55,2023-05-16 16:45:46,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67.0,Doctor,97.0,1.0,1262.6800000000003,2024-11-04 08:07:26,2,3,4
TX001613,AC00102,24.860000000000014,2023-02-13 16:53:36,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58.0,Engineer,292.0,1.0,2591.65,2024-11-04 08:12:04,1,2,4
TX001614,AC00165,103.07999999999998,2023-11-14 16:09:22,Debit,San Francisco,D000687,147.114.91.132,M009,Online,60.0,Doctor,109.0,1.0,12002.16,2024-11-04 08:10:18,2,2,1
TX001615,AC00455,116.26999999999998,2023-11-28 18:04:26,Debit,Portland,D000351,200.164.13.160,M011,Online,57.0,Engineer,94.0,1.0,8726.92,2024-11-04 08:11:49,2,2,1
TX001621,AC00270,206.84,2023-09-13 18:47:47,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20.0,Student,154.0,1.0,454.65999999999985,2024-11-04 08:10:50,2,1,0
TX001624,AC00130,199.37,2023-06-29 17:39:21,Debit,Chicago,D000413,198.24.183.157,M083,Online,24.0,Student,79.0,1.0,1331.3000000000002,2024-11-04 08:08:44,2,1,8
TX001627,AC00257,18.22999999999999,2023-03-22 17:31:23,Debit,Nashville,D000187,193.217.248.188,M064,ATM,56.0,Engineer,28.0,1.0,8422.2,2024-11-04 08:11:20,1,2,6
TX001628,AC00141,398.7,2023-08-28 16:02:11,Debit,Albuquerque,D000426,198.39.35.23,M006,ATM,47.0,Doctor,276.0,1.0,7987.74,2024-11-04 08:09:04,2,2,1
TX001630,AC00334,378.2,2023-01-09 17:12:40,Debit,Mesa,D000588,21.122.39.207,M008,Branch,40.0,Engineer,167.0,1.0,7372.81,2024-11-04 08:11:02,2,0,7
TX001631,AC00175,124.74,2023-11-27 16:33:20,Debit,Los Angeles,D000302,39.163.103.27,M038,ATM,49.0,Engineer,33.0,1.0,2987.97,2024-11-04 08:08:17,2,2,3
TX001632,AC00380,17.099999999999994,2023-12-25 16:56:06,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,53.0,Retired,101.0,1.0,1619.54,2024-11-04 08:11:05,1,2,6
TX001633,AC00118,287.05,2023-04-14 16:00:51,Debit,Milwaukee,D000356,141.121.30.32,M058,ATM,22.0,Student,212.0,1.0,1204.65,2024-11-04 08:10:59,2,1,8
TX001634,AC00196,874.72,2023-03-03 16:21:27,Debit,San Francisco,D000101,200.164.13.160,M085,Online,28.0,Engineer,173.0,1.0,4630.58,2024-11-04 08:08:17,0,0,5
TX001638,AC00041,348.44,2023-11-06 17:58:34,Debit,Baltimore,D000668,175.166.115.182,M034,Online,24.0,Student,147.0,1.0,1022.9400000000005,2024-11-04 08:09:55,2,1,8
TX001639,AC00403,128.39999999999998,2023-03-20 17:17:27,Debit,Tucson,D000514,48.31.196.24,M065,ATM,69.0,Retired,31.000000000000014,1.0,2610.64,2024-11-04 08:11:44,2,3,6
TX001640,AC00155,320.93,2023-06-22 16:05:35,Debit,Atlanta,D000268,115.241.186.164,M026,Online,55.0,Engineer,178.0,1.0,9451.66,2024-11-04 08:10:27,2,2,4
TX001641,AC00261,1.4099999999999966,2023-06-07 17:02:33,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,53.0,Retired,278.0,1.0,1244.17,2024-11-04 08:12:04,1,2,6
TX001642,AC00480,50.52000000000001,2023-04-06 16:03:23,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,54.0,Doctor,293.0,1.0,12815.24,2024-11-04 08:06:58,1,2,1
TX001644,AC00154,12.93999999999997,2023-08-28 17:08:41,Debit,Fresno,D000364,114.115.12.20,M098,Branch,23.0,Student,158.0,1.0,921.2299999999996,2024-11-04 08:10:32,1,1,8
TX001645,AC00106,329.75,2023-12-25 17:31:53,Debit,Sacramento,D000369,160.160.113.117,M064,Online,56.0,Retired,211.0,1.0,6009.43,2024-11-04 08:09:57,2,2,4
TX001649,AC00157,150.6,2023-04-17 17:43:23,Debit,Miami,D000339,7.146.35.122,M080,ATM,69.0,Retired,59.0,1.0,3240.14,2024-11-04 08:07:30,2,3,3
TX001650,AC00434,29.50000000000003,2023-07-20 18:26:11,Debit,San Antonio,D000451,218.54.207.160,M008,Online,73.0,Retired,129.0,1.0,1229.3199999999997,2024-11-04 08:09:30,1,3,4
TX001651,AC00438,54.34,2023-12-25 18:03:33,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,65.0,Doctor,46.0,1.0,8019.89,2024-11-04 08:11:47,1,3,1
TX001652,AC00279,18.25,2023-08-16 16:41:21,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,53.0,Doctor,18.0,1.0,14328.29,2024-11-04 08:08:43,1,2,1
TX001653,AC00458,633.87,2023-12-08 16:06:14,Debit,Kansas City,D000594,159.37.30.154,M067,Online,27.0,Student,175.0,1.0,330.15999999999985,2024-11-04 08:09:58,0,0,2
